tid,label,status,reason,n_transits_seen,period,epoch_tess,duration_h,duration_s,processed_at
264303333,0,ok,,33,0.8153098,3367.0572560001165,1.373,1.5,2026-05-28T17:31:56+00:00
264460005,0,no_global_pt,no existe data\processed\global/264460005.pt,0,,,,0.0,2026-05-28T17:31:56+00:00
264678534,1,too_many_empty_bins,empty_frac=0.62 > 0.5,1,16.2016817,3643.4864529999904,2.792,1.51,2026-05-28T17:31:58+00:00
265077027,0,ok,,6,4.79586,1496.1682899999432,2.132,1.57,2026-05-28T17:31:59+00:00
266688542,0,ok,,9,2.9424142,3389.230214000214,4.073,1.61,2026-05-28T17:32:01+00:00
266843799,0,no_global_pt,no existe data\processed\global/266843799.pt,0,,,,0.0,2026-05-28T17:32:01+00:00
266980320,1,ok,,4,6.0344634,3899.8838419998074,2.052901,1.53,2026-05-28T17:32:02+00:00
267263253,1,ok,,6,4.1269046,3174.637066999916,4.405,1.58,2026-05-28T17:32:04+00:00
267484653,0,ok,,15,1.7384809,2853.828610999976,2.6777485,1.6,2026-05-28T17:32:06+00:00
267489265,0,ok,,17,1.5502952,3351.8001689999364,2.938,1.64,2026-05-28T17:32:07+00:00
267527924,0,ok,,15,1.8080364,3011.604820000008,2.892,1.55,2026-05-28T17:32:09+00:00
267561446,0,ok,,21,1.283251,1711.815603999887,2.012261,1.7,2026-05-28T17:32:10+00:00
267574918,1,ok,,17,1.4079369,2419.987350999844,0.3063531,1.42,2026-05-28T17:32:12+00:00
267867517,0,ok,,10,2.6816329,1787.3585000000894,2.695,0.61,2026-05-28T17:32:13+00:00
268042363,0,ok,,6,4.6141256,2990.605837999843,1.566,0.49,2026-05-28T17:32:13+00:00
268301217,1,ok,,27,0.9466787,2989.04151700018,1.09,0.52,2026-05-28T17:32:14+00:00
268334473,1,ok,,2,16.7368995,3458.3064870000817,4.561,0.48,2026-05-28T17:32:14+00:00
268371979,0,ok,,9,2.78102,1492.3958100001328,1.657,0.5,2026-05-28T17:32:15+00:00
268372005,0,no_global_pt,no existe data\processed\global/268372005.pt,0,,,,0.0,2026-05-28T17:32:15+00:00
268405086,0,ok,,4,6.8242909,2598.137674999889,2.787,0.54,2026-05-28T17:32:15+00:00
268439377,0,ok,,30,0.9855374,2279.259800999891,1.18,0.53,2026-05-28T17:32:16+00:00
268532343,1,no_global_pt,no existe data\processed\global/268532343.pt,0,,,,0.0,2026-05-28T17:32:16+00:00
268727719,0,ok,,40,0.6257352,3584.788484000135,0.8361985,0.5,2026-05-28T17:32:16+00:00
268914377,0,ok,,12,2.1538959,2229.7164779999293,2.1776943,0.55,2026-05-28T17:32:17+00:00
269077474,0,no_global_pt,no existe data\processed\global/269077474.pt,0,,,,0.0,2026-05-28T17:32:17+00:00
269238073,0,ok,,5,6.1461734,2878.5124289998785,5.386,0.53,2026-05-28T17:32:17+00:00
269269740,0,ok,,14,1.8639309,2770.3602979998104,3.297,0.54,2026-05-28T17:32:18+00:00
269333648,1,period_too_long,period=64.595d > 27.4d,0,64.5947,3734.735652999952,8.943,0.0,2026-05-28T17:32:18+00:00
269424395,0,no_global_pt,no existe data\processed\global/269424395.pt,0,,,,0.0,2026-05-28T17:32:18+00:00
269450900,0,ok,,12,2.32439,1657.6307299998589,4.453,0.52,2026-05-28T17:32:18+00:00
269509393,0,no_global_pt,no existe data\processed\global/269509393.pt,0,,,,0.0,2026-05-28T17:32:18+00:00
269701147,1,ok,,3,8.8803281,3651.266940000001,2.71,0.5,2026-05-28T17:32:19+00:00
269701147,1,ok,,3,8.8803281,3651.266940000001,2.71,0.5,2026-05-28T17:32:19+00:00
269701147,1,ok,,3,8.8803281,3651.266940000001,2.71,0.5,2026-05-28T17:32:20+00:00
269892793,0,ok,,16,1.7729239,2882.483425000217,1.8255671,0.48,2026-05-28T17:32:20+00:00
270238522,0,no_global_pt,no existe data\processed\global/270238522.pt,0,,,,0.0,2026-05-28T17:32:20+00:00
270333769,0,no_global_pt,no existe data\processed\global/270333769.pt,0,,,,0.0,2026-05-28T17:32:20+00:00
270604417,1,ok,,3,7.5427509,2233.347041999921,6.4481914,0.48,2026-05-28T17:32:21+00:00
270841724,0,ok,,1,18.90372,1522.0235899998806,9.067,0.48,2026-05-28T17:32:21+00:00
271042173,0,ok,,55,0.476873,1733.1414370001294,1.135,0.48,2026-05-28T17:32:22+00:00
271167979,0,ok,,84,0.3093954,1733.0796230002306,0.442,0.5,2026-05-28T17:32:22+00:00
271169413,1,ok,,7,3.9649053,1597.8721639998255,1.6788114,0.47,2026-05-28T17:32:23+00:00
271439193,0,ok,,5,6.2329571,2876.941322000232,3.043,0.46,2026-05-28T17:32:23+00:00
271478281,1,ok,,2,15.3419095,3141.9821910001338,2.736,0.47,2026-05-28T17:32:24+00:00
271581073,0,ok,,9,2.66903,2058.792770000174,1.548,0.49,2026-05-28T17:32:24+00:00
271596418,0,ok,,50,0.556109,1325.7487710001878,1.096708,0.5,2026-05-28T17:32:25+00:00
271722899,0,ok,,1,19.2998,1335.2341100000776,3.17,0.5,2026-05-28T17:32:25+00:00
271893367,1,ok,,4,5.8574075,2995.645628000144,5.8548029,0.53,2026-05-28T17:32:26+00:00
271900960,0,ok,,2,13.45913,1330.3707400001583,3.428,0.5,2026-05-28T17:32:26+00:00
271971130,1,ok,,2,19.2879579,1327.5520870001055,2.1841643,0.51,2026-05-28T17:32:27+00:00
272049972,0,no_global_pt,no existe data\processed\global/272049972.pt,0,,,,0.0,2026-05-28T17:32:27+00:00
272050287,0,ok,,4,8.503614,2908.575410999824,1.203,0.49,2026-05-28T17:32:27+00:00
272086159,0,ok,,2,16.155373,1649.2913730000146,1.556705,0.51,2026-05-28T17:32:28+00:00
272625214,0,ok,,5,5.2469991,1979.4907189998776,3.45,0.47,2026-05-28T17:32:28+00:00
272828463,0,no_global_pt,no existe data\processed\global/272828463.pt,0,,,,0.0,2026-05-28T17:32:28+00:00
273069412,0,no_global_pt,no existe data\processed\global/273069412.pt,0,,,,0.0,2026-05-28T17:32:28+00:00
273774284,0,ok,,1,17.2182695,2821.9230320001952,7.888,0.46,2026-05-28T17:32:29+00:00
274002141,0,no_global_pt,no existe data\processed\global/274002141.pt,0,,,,0.0,2026-05-28T17:32:29+00:00
274122380,0,ok,,10,2.873138,2444.494365999941,2.908,0.46,2026-05-28T17:32:29+00:00
274138511,0,ok,,9,2.774207,1492.5000009997748,2.393565,0.47,2026-05-28T17:32:29+00:00
274170255,0,ok,,19,1.41072,1712.049509999808,2.623,0.49,2026-05-28T17:32:30+00:00
274599700,0,no_metadata,"TIC no tiene TOI con (period, epoch, duration) válidos",0,,,,0.0,2026-05-28T17:32:30+00:00
274662200,0,ok,,23,1.2284388,1712.3664000001736,1.9190118,0.49,2026-05-28T17:32:30+00:00
274762761,0,ok,,26,1.0332441,1683.9474760000594,3.8017836,0.52,2026-05-28T17:32:31+00:00
274942910,0,ok,,24,1.0793011,3393.552554999944,2.196,0.48,2026-05-28T17:32:31+00:00
275111900,0,ok,,3,8.0428575,2823.0910160001367,9.504,0.52,2026-05-28T17:32:32+00:00
275248683,0,ok,,47,0.53079,1518.2661700001918,1.238,0.52,2026-05-28T17:32:32+00:00
275384718,0,ok,,3,7.72433,1576.43349999981,8.03,0.48,2026-05-28T17:32:33+00:00
275501623,0,ok,,17,1.67346,1739.5991099998355,2.54,0.5,2026-05-28T17:32:33+00:00
275562670,0,no_global_pt,no existe data\processed\global/275562670.pt,0,,,,0.0,2026-05-28T17:32:33+00:00
276380902,0,ok,,45,0.6171788,3421.693988999817,1.433,0.52,2026-05-28T17:32:34+00:00
277014266,0,ok,,20,1.3797091,2446.2904679998755,2.352,0.48,2026-05-28T17:32:34+00:00
277103955,0,ok,,21,1.3090665,3206.2390129999258,2.844,0.48,2026-05-28T17:32:35+00:00
277128619,1,ok,,1,21.4921464,2363.698425000068,4.199,0.51,2026-05-28T17:32:35+00:00
277634430,1,ok,,12,2.3260077,2335.35228500003,0.9960868,0.48,2026-05-28T17:32:36+00:00
277871306,0,ok,,6,3.9602774,3277.924101000186,0.884,0.48,2026-05-28T17:32:36+00:00
277987172,0,ok,,4,6.3989216,2824.052186999936,2.781,0.5,2026-05-28T17:32:37+00:00
278199349,0,ok,,3,9.46516,1418.2185700000264,3.951,0.5,2026-05-28T17:32:37+00:00
278726770,0,ok,,3,9.5160032,3973.585035999771,2.274422,0.51,2026-05-28T17:32:38+00:00
278866211,0,ok,,12,2.1940616,3876.857995999977,1.1555573,0.47,2026-05-28T17:32:38+00:00
278968371,0,ok,,20,1.2997811,1707.691821999848,2.35,0.49,2026-05-28T17:32:39+00:00
279177746,0,ok,,6,4.4350025,3551.553803000133,2.252,0.5,2026-05-28T17:32:39+00:00
279212407,0,period_too_long,period=28.662d > 27.4d,0,28.6620782,1971.418630000204,4.351,0.0,2026-05-28T17:32:39+00:00
279251651,0,ok,,68,0.4038426,1654.12239400018,1.0592218,0.5,2026-05-28T17:32:40+00:00
279605855,0,ok,,9,1.972401,2007.0514039997945,2.435,0.5,2026-05-28T17:32:40+00:00
279740441,0,ok,,37,0.7418594,1386.0950870001689,1.5026958,0.49,2026-05-28T17:32:41+00:00
279741379,1,ok,,4,7.7897886,3980.8065740000457,2.3434341,0.49,2026-05-28T17:32:41+00:00
279741379,1,ok,,4,7.7897886,3980.8065740000457,2.3434341,0.5,2026-05-28T17:32:42+00:00
279947414,1,ok,,6,4.0664446,2767.6365570002235,1.712,0.48,2026-05-28T17:32:42+00:00
279982557,0,ok,,14,1.7890217,1712.3930150000378,1.9190564,0.48,2026-05-28T17:32:43+00:00
279989567,0,ok,,34,0.787177,2226.1885199998505,1.515,0.49,2026-05-28T17:32:43+00:00
279999655,0,ok,,17,1.54104,1492.6954100001603,1.686,0.48,2026-05-28T17:32:44+00:00
280206394,1,ok,,2,11.2365977,3030.7053439999,2.292,0.47,2026-05-28T17:32:44+00:00
280212554,0,ok,,24,1.1472535,2212.045264999848,1.789,0.48,2026-05-28T17:32:45+00:00
280307604,0,no_global_pt,no existe data\processed\global/280307604.pt,0,,,,0.0,2026-05-28T17:32:45+00:00
280437559,1,ok,,14,1.8237371,2248.3777729999274,1.347,0.47,2026-05-28T17:32:45+00:00
280655495,1,ok,,5,5.8769438,2990.1595600000583,4.5933803,0.49,2026-05-28T17:32:46+00:00
281196902,1,ok,,5,5.5455798,3291.216212000232,3.1170996,0.48,2026-05-28T17:32:46+00:00
281408474,1,ok,,8,3.4076,1469.2351999999955,3.69,0.5,2026-05-28T17:32:47+00:00
281979481,0,ok,,49,0.5417947,2362.1572409998626,1.1716379,0.49,2026-05-28T17:32:47+00:00
282091493,0,no_global_pt,no existe data\processed\global/282091493.pt,0,,,,0.0,2026-05-28T17:32:47+00:00
282485660,1,ok,,5,6.3084728,2377.175524999853,2.871,0.51,2026-05-28T17:32:48+00:00
282498590,0,ok,,3,10.1004307,2222.255013999995,4.977,0.47,2026-05-28T17:32:48+00:00
283015592,0,ok,,8,3.7027104,2879.9489330002107,3.572,0.52,2026-05-28T17:32:49+00:00
283702603,0,no_global_pt,no existe data\processed\global/283702603.pt,0,,,,0.0,2026-05-28T17:32:49+00:00
284050395,0,ok,,13,1.35932,1765.4756900002249,2.831,0.48,2026-05-28T17:32:49+00:00
284254253,0,no_global_pt,no existe data\processed\global/284254253.pt,0,,,,0.0,2026-05-28T17:32:49+00:00
284288080,0,ok,,14,1.83485,1469.9071900001727,2.673,0.47,2026-05-28T17:32:50+00:00
284305328,0,ok,,12,2.2963814,2883.460103999824,2.649,0.47,2026-05-28T17:32:50+00:00
284441182,1,ok,,10,2.5272822,2883.443613999989,1.265861,0.49,2026-05-28T17:32:51+00:00
284450803,0,ok,,8,3.3686634,3335.9375720000826,3.012,0.48,2026-05-28T17:32:51+00:00
284528889,0,ok,,7,4.112385,1981.890738000162,3.474,0.52,2026-05-28T17:32:52+00:00
284564230,0,ok,,2,12.9773004,3656.816105999984,4.391,0.49,2026-05-28T17:32:52+00:00
284747017,0,ok,,14,1.8012697,1839.9234330002216,3.182,0.51,2026-05-28T17:32:53+00:00
285048486,1,ok,,8,3.4913952,2604.3990930002183,1.763,0.46,2026-05-28T17:32:53+00:00
285233023,0,ok,,6,2.8577028,2904.857429999858,2.264,0.45,2026-05-28T17:32:53+00:00
285524410,0,ok,,10,3.0244222,2964.898136999924,5.3680787,0.46,2026-05-28T17:32:54+00:00
285542903,0,ok,,8,2.2657506,3448.014024000149,3.419,0.5,2026-05-28T17:32:54+00:00
285666479,0,ok,,16,1.71614,1791.983630000148,2.038,0.49,2026-05-28T17:32:55+00:00
285674856,0,no_global_pt,no existe data\processed\global/285674856.pt,0,,,,0.0,2026-05-28T17:32:55+00:00
285677945,0,ok,,21,1.2427,1791.561060000211,1.563,0.51,2026-05-28T17:32:55+00:00
286201103,1,ok,,31,0.8573727,1711.3729039998725,0.5478598,0.5,2026-05-28T17:32:56+00:00
286355915,0,ok,,7,4.076684,2885.666366000194,4.4132181,0.51,2026-05-28T17:32:56+00:00
286561122,0,ok,,39,0.6803433,2910.557899999898,2.0674164,0.5,2026-05-28T17:32:57+00:00
286696848,0,no_global_pt,no existe data\processed\global/286696848.pt,0,,,,0.0,2026-05-28T17:32:57+00:00
286916251,1,ok,,4,8.7655468,1715.3108959998935,4.0264463,0.51,2026-05-28T17:32:57+00:00
287080092,1,period_too_long,period=37.469d > 27.4d,0,37.4685042,3607.06100300001,7.685,0.0,2026-05-28T17:32:57+00:00
287139872,1,ok,,29,0.9351891,2662.731174000073,0.7694649,0.49,2026-05-28T17:32:58+00:00
287139872,1,ok,,29,0.9351891,2662.731174000073,0.7694649,0.51,2026-05-28T17:32:58+00:00
287145649,1,ok,,7,3.6015056,2302.719029000029,3.024,0.47,2026-05-28T17:32:59+00:00
287156968,1,ok,,1,25.0571312,1620.3166860002093,7.5424225,0.47,2026-05-28T17:32:59+00:00
287190564,0,ok,,18,1.49861,1684.7628399999812,2.871,0.64,2026-05-28T17:33:00+00:00
287256467,1,ok,,2,18.2616878,3453.432235999964,3.434,0.48,2026-05-28T17:33:01+00:00
287329267,0,ok,,3,7.6434423,3976.583515999839,3.1776881,0.51,2026-05-28T17:33:01+00:00
287474726,0,ok,,7,3.7442007,2230.051423000172,3.5004762,0.49,2026-05-28T17:33:02+00:00
288144647,1,ok,,7,3.8553342,2879.618085999973,1.895,0.53,2026-05-28T17:33:02+00:00
288185138,0,no_global_pt,no existe data\processed\global/288185138.pt,0,,,,0.0,2026-05-28T17:33:02+00:00
288391628,0,ok,,3,10.9278415,3331.315597999841,2.468,0.52,2026-05-28T17:33:03+00:00
288421619,1,ok,,2,12.9228111,3537.646846000105,1.5980207,0.47,2026-05-28T17:33:03+00:00
288471040,0,ok,,11,2.5139764,2766.3554210001603,2.36,0.52,2026-05-28T17:33:04+00:00
288631580,1,ok,,8,3.3985674,2907.339881999884,2.197,0.48,2026-05-28T17:33:04+00:00
288735205,1,ok,,7,3.4779776,2764.8740889998157,2.5103489,0.5,2026-05-28T17:33:05+00:00
289125016,0,ok,,4,6.2043746,2822.527362999972,5.957,0.48,2026-05-28T17:33:05+00:00
289164482,1,ok,,10,2.6796164,1685.3672589999624,0.9028948,0.48,2026-05-28T17:33:06+00:00
289316336,0,ok,,8,3.0038696,2033.6937239998952,3.24,0.48,2026-05-28T17:33:06+00:00
289441015,0,no_global_pt,no existe data\processed\global/289441015.pt,0,,,,0.0,2026-05-28T17:33:06+00:00
289539327,0,ok,,2,11.2464616,3649.2544999998063,7.391,0.5,2026-05-28T17:33:06+00:00
289580577,1,ok,,5,5.3846239,2653.733754000161,3.2617296,0.47,2026-05-28T17:33:07+00:00
289661991,1,ok,,10,2.8989758,2937.0789689999074,1.307,0.5,2026-05-28T17:33:07+00:00
289988797,0,ok,,12,2.2042212,2576.8573520001955,1.011,0.47,2026-05-28T17:33:08+00:00
290131778,1,ok,,9,3.3088922,3175.035027999897,6.114,0.48,2026-05-28T17:33:08+00:00
290302097,0,ok,,9,2.9918201,3042.800346999895,2.231,0.51,2026-05-28T17:33:09+00:00
290348382,0,no_global_pt,no existe data\processed\global/290348382.pt,0,,,,0.0,2026-05-28T17:33:09+00:00
290348383,1,ok,,4,6.441006,3140.220927000046,1.812,0.53,2026-05-28T17:33:09+00:00
291147951,0,ok,,11,2.5313956,2444.951847000048,3.128,0.56,2026-05-28T17:33:10+00:00
291555748,0,ok,,6,4.95912,1492.7807800001465,2.509,0.53,2026-05-28T17:33:11+00:00
291732201,0,no_global_pt,no existe data\processed\global/291732201.pt,0,,,,0.0,2026-05-28T17:33:11+00:00
292321872,0,ok,,3,8.66698,1794.1521700001322,6.104,0.48,2026-05-28T17:33:11+00:00
292797572,0,no_global_pt,no existe data\processed\global/292797572.pt,0,,,,0.0,2026-05-28T17:33:11+00:00
293075732,0,ok,,50,0.5666806,3098.2029570001177,0.722,0.52,2026-05-28T17:33:12+00:00
293527670,0,no_global_pt,no existe data\processed\global/293527670.pt,0,,,,0.0,2026-05-28T17:33:12+00:00
293567206,0,ok,,41,0.6856225,3311.5972469998524,0.751,0.51,2026-05-28T17:33:12+00:00
293607057,1,ok,,7,4.2889696,2274.8849180000834,2.517,0.49,2026-05-28T17:33:13+00:00
293708935,0,ok,,10,2.6855915,1597.3508069999516,2.0491187,0.48,2026-05-28T17:33:13+00:00
293853437,1,ok,,3,8.7179665,2221.6892960001715,6.143,0.52,2026-05-28T17:33:14+00:00
293954617,1,ok,,4,7.4341456,3549.3111089998856,2.424,0.48,2026-05-28T17:33:14+00:00
293978434,0,no_global_pt,no existe data\processed\global/293978434.pt,0,,,,0.0,2026-05-28T17:33:14+00:00
294090620,0,ok,,3,8.044239,2968.1227460000664,5.3289306,0.47,2026-05-28T17:33:15+00:00
294173437,0,ok,,5,5.555905,2820.580688999966,3.459,0.5,2026-05-28T17:33:15+00:00
294176967,0,ok,,15,1.8296155,3556.995021000039,2.166,0.53,2026-05-28T17:33:16+00:00
294179389,0,ok,,10,2.6796,1685.4704999998212,2.771,0.52,2026-05-28T17:33:16+00:00
294283951,0,ok,,6,4.3724063,2422.1417270000093,1.4148388,0.51,2026-05-28T17:33:17+00:00
294315741,0,ok,,7,3.5678072,2546.190636999905,2.968,0.47,2026-05-28T17:33:17+00:00
294500964,0,ok,,3,9.0702531,2966.572011999786,1.9063647,0.53,2026-05-28T17:33:18+00:00
294599100,0,ok,,5,5.6133922,2440.870521999896,1.424,0.5,2026-05-28T17:33:18+00:00
294780517,0,ok,,1,15.6477055,1416.4959169998765,1.336067,0.5,2026-05-28T17:33:19+00:00
294869729,0,ok,,22,1.1140067,2199.90494300006,3.072,0.48,2026-05-28T17:33:19+00:00
295354126,0,ok,,12,2.2778177,2357.4031059998088,3.212,0.49,2026-05-28T17:33:20+00:00
295413003,0,ok,,9,3.0373017,1757.570840000175,4.664,0.46,2026-05-28T17:33:20+00:00
295599256,0,ok,,4,7.14386,1655.548719999846,1.467,0.48,2026-05-28T17:33:20+00:00
295807723,0,ok,,40,0.6972223,2445.2192799998447,1.095,0.5,2026-05-28T17:33:21+00:00
296739893,1,ok,,5,5.0988038,1518.004513999913,1.0252822,0.47,2026-05-28T17:33:21+00:00
296898634,0,ok,,10,2.8534013,2849.326266999822,5.176,0.46,2026-05-28T17:33:22+00:00
297153209,0,ok,,3,10.7004569,3361.734741999768,1.281,0.47,2026-05-28T17:33:22+00:00
297967252,0,ok,,3,9.6837908,3733.686687999871,1.6988586,0.48,2026-05-28T17:33:23+00:00
298049015,0,ok,,7,3.9131371,2438.7213010001,1.846,0.45,2026-05-28T17:33:23+00:00
298074836,1,ok,,4,6.7662729,1683.6159199997785,1.0575063,0.53,2026-05-28T17:33:24+00:00
298495970,0,ok,,3,8.4249043,2764.1100519998,2.311,0.52,2026-05-28T17:33:24+00:00
298663873,1,period_too_long,period=260.174d > 27.4d,0,260.1740061,2611.445536999963,24.0527095,0.0,2026-05-28T17:33:24+00:00
298666530,0,ok,,43,0.5732087,1842.5057149999773,0.4582376,0.51,2026-05-28T17:33:25+00:00
299798795,1,ok,,6,4.1782656,1327.7050529997796,1.675904,0.49,2026-05-28T17:33:25+00:00
299798795,1,ok,,6,4.1782656,1327.7050529997796,1.675904,0.48,2026-05-28T17:33:26+00:00
299799658,1,ok,,6,4.1150576,3177.2004289999604,1.08,0.47,2026-05-28T17:33:26+00:00
299876474,0,ok,,10,2.5950111,3122.2197679998358,2.524,0.49,2026-05-28T17:33:27+00:00
300011941,0,ok,,16,1.8141215,1327.104400999844,4.6006154,0.53,2026-05-28T17:33:27+00:00
300013921,0,period_too_long,period=54.662d > 27.4d,0,54.6616036,2236.957285999786,2.388,0.0,2026-05-28T17:33:27+00:00
300038935,1,period_too_long,period=29.050d > 27.4d,0,29.0496801,3904.7018710002303,7.3129572,0.0,2026-05-28T17:33:27+00:00
300557619,0,period_too_long,period=30.579d > 27.4d,0,30.57908,1350.3222199999727,6.297,0.0,2026-05-28T17:33:27+00:00
300599466,0,ok,,2,13.17741,1331.8653699997813,2.75,0.47,2026-05-28T17:33:28+00:00
300810086,0,ok,,39,0.6680065,3192.4729019999504,0.835,0.5,2026-05-28T17:33:28+00:00
300812741,1,ok,,2,20.2254946,2037.4175390000453,2.2719961,0.48,2026-05-28T17:33:29+00:00
300812741,1,ok,,2,20.2254946,2037.4175390000453,2.2719961,0.46,2026-05-28T17:33:29+00:00
300871545,0,ok,,6,4.8170684,3186.7647319999523,3.1822663,0.51,2026-05-28T17:33:30+00:00
301051430,0,ok,,8,3.2744665,2117.395283999853,1.5496651,0.53,2026-05-28T17:33:30+00:00
302659412,0,ok,,2,14.5187891,3083.974882000126,2.897,0.49,2026-05-28T17:33:31+00:00
302766000,0,ok,,101,0.2573207,2550.3441829998046,0.629,0.49,2026-05-28T17:33:31+00:00
302814895,0,ok,,3,8.6800186,2795.902110000141,2.41,0.48,2026-05-28T17:33:32+00:00
302895996,0,ok,,39,0.567995,1468.8471490000377,1.408867,0.49,2026-05-28T17:33:32+00:00
303055194,0,ok,,15,1.7615631,2822.9076140001416,1.171,0.52,2026-05-28T17:33:33+00:00
303364023,0,ok,,3,10.3469945,1543.252410999965,2.5934713,0.6,2026-05-28T17:33:33+00:00
303432813,1,ok,,1,23.4428912,3250.881084000226,4.392,0.54,2026-05-28T17:33:34+00:00
303867090,0,ok,,22,1.3168344,2359.4468339998275,0.733,0.51,2026-05-28T17:33:34+00:00
303883880,0,ok,,30,0.8970184,2359.5988099998794,2.434,0.53,2026-05-28T17:33:35+00:00
304021498,0,ok,,4,5.652623,2304.837939000223,3.434,0.56,2026-05-28T17:33:35+00:00
304025075,0,ok,,9,3.0290563,3016.5298350001685,3.3148084,0.53,2026-05-28T17:33:36+00:00
304042899,0,ok,,2,12.4458741,2313.5642300001346,11.5424587,0.52,2026-05-28T17:33:37+00:00
304142124,1,period_too_long,period=55.087d > 27.4d,0,55.087,3017.429225000087,5.709,0.0,2026-05-28T17:33:37+00:00
304774444,0,no_global_pt,no existe data\processed\global/304774444.pt,0,,,,0.0,2026-05-28T17:33:37+00:00
304950588,0,ok,,4,7.4316274,2350.8573520001955,3.868,0.51,2026-05-28T17:33:37+00:00
305048087,1,ok,,5,5.4361667,1355.2417529998347,1.5419673,0.52,2026-05-28T17:33:38+00:00
305424003,1,ok,,6,4.5849129,1627.0568400002085,5.2493974,0.49,2026-05-28T17:33:38+00:00
305478010,0,ok,,8,3.121339,1762.2312659998424,4.331,0.48,2026-05-28T17:33:39+00:00
305506996,1,ok,,11,2.3682389,2817.689666000195,1.866,0.5,2026-05-28T17:33:39+00:00
305512837,0,no_global_pt,no existe data\processed\global/305512837.pt,0,,,,0.0,2026-05-28T17:33:39+00:00
305550963,0,ok,,18,1.5891628,2850.6568700000644,1.576,0.49,2026-05-28T17:33:40+00:00
305739565,1,ok,,8,3.3704313,2329.3343039997853,4.608,0.51,2026-05-28T17:33:40+00:00
305943739,0,ok,,5,5.3073459,2441.2701659998856,3.714,0.51,2026-05-28T17:33:41+00:00
306263608,1,ok,,1,20.7724316,3221.5034389998764,5.508,0.47,2026-05-28T17:33:41+00:00
306263608,1,ok,,1,20.7724316,3221.5034389998764,5.508,0.51,2026-05-28T17:33:42+00:00
306547699,0,ok,,10,2.6985136,2356.2413039999083,4.856,0.49,2026-05-28T17:33:42+00:00
306648160,1,ok,,7,3.6525305,1681.488919999916,4.153,0.5,2026-05-28T17:33:43+00:00
306902029,0,ok,,24,1.0754572,2549.9018170000054,1.832,0.49,2026-05-28T17:33:43+00:00
306955329,1,ok,,4,6.3634106,2885.5687839998864,2.692302,0.51,2026-05-28T17:33:44+00:00
306996324,1,ok,,4,8.2466133,1571.4159630001525,2.4120909,0.55,2026-05-28T17:33:44+00:00
306996324,1,ok,,4,8.2466133,1571.4159630001525,2.4120909,0.47,2026-05-28T17:33:45+00:00
307111282,0,no_metadata,"TIC no tiene TOI con (period, epoch, duration) válidos",0,,,,0.0,2026-05-28T17:33:45+00:00
307210830,1,ok,,3,7.4507305,3039.154502999969,0.475,0.5,2026-05-28T17:33:45+00:00
307210830,1,ok,,3,7.4507305,3039.154502999969,0.475,0.46,2026-05-28T17:33:46+00:00
307210830,1,ok,,3,7.4507305,3039.154502999969,0.475,0.46,2026-05-28T17:33:46+00:00
307377219,0,ok,,6,4.1629444,2542.8140779999085,2.064,0.48,2026-05-28T17:33:46+00:00
307734817,0,ok,,13,2.1075001,1900.910995000042,1.9093483,0.47,2026-05-28T17:33:47+00:00
307809773,1,ok,,4,5.7060868,3277.804122999776,0.863,0.46,2026-05-28T17:33:47+00:00
307809773,1,ok,,4,5.7060868,3277.804122999776,0.863,0.47,2026-05-28T17:33:48+00:00
307956396,0,ok,,7,4.1508803,2001.284039999824,2.256,0.49,2026-05-28T17:33:48+00:00
307958020,1,period_too_long,period=271.939d > 27.4d,0,271.938639,1864.8351810001768,11.1292466,0.0,2026-05-28T17:33:48+00:00
308034948,0,ok,,31,0.831542,1569.7134980000556,1.985538,0.48,2026-05-28T17:33:49+00:00
308050066,0,ok,,2,11.1755425,3004.8932819999754,5.482,0.46,2026-05-28T17:33:49+00:00
308073360,1,ok,,2,11.8886495,2613.3798170001246,4.803,0.46,2026-05-28T17:33:50+00:00
308307606,0,ok,,3,9.8850244,1412.7294529997744,2.4234353,0.47,2026-05-28T17:33:50+00:00
308425348,0,ok,,8,3.39829,1571.7908000000753,2.634,0.48,2026-05-28T17:33:51+00:00
308919449,0,ok,,17,1.6563738,3012.027739999816,1.741,0.54,2026-05-28T17:33:51+00:00
309257814,0,ok,,14,1.8135767,1569.7733080000617,1.0753316,0.57,2026-05-28T17:33:52+00:00
309402106,0,period_too_long,period=216.246d > 27.4d,0,216.24584,1343.942145999987,1.0703729,0.0,2026-05-28T17:33:52+00:00
309436531,0,ok,,9,3.2136333,2383.966928999871,1.875,0.52,2026-05-28T17:33:52+00:00
309787037,0,ok,,19,1.3042553,3177.8671949999407,1.706,0.54,2026-05-28T17:33:53+00:00
309792357,1,period_too_long,period=104.872d > 27.4d,0,104.8724252,3877.951040999964,6.6885919,0.0,2026-05-28T17:33:53+00:00
310002617,1,ok,,9,3.1774814,2765.6736180000007,2.824,1.19,2026-05-28T17:33:54+00:00
310267134,0,ok,,48,0.5438807,1681.71334999986,0.78,1.58,2026-05-28T17:33:56+00:00
310483807,0,ok,,9,2.55555,3756.129788999912,1.566,0.66,2026-05-28T17:33:56+00:00
311121985,0,ok,,19,1.3561596,3309.8547049998306,2.504,0.52,2026-05-28T17:33:57+00:00
311183180,0,ok,,2,10.043245,1447.3985480000265,3.099789,0.48,2026-05-28T17:33:57+00:00
311183180,0,ok,,2,10.043245,1447.3985480000265,3.099789,0.49,2026-05-28T17:33:58+00:00
